country,origin,system,status,url
NA,Soviet Union,T-72B,destroyed,https://i.postimg.cc/7brvpRmG/665333.png
NA,Russia,T-72B Obr. 1989,destroyed,https://i.postimg.cc/W4swJQ4m/ds6.png
NA,Russia,T-72B3,destroyed,https://i.postimg.cc/g07BBKGD/Screenshot-9036.png
NA,Russia,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/tTgqR3M8/468p.png
NA,Soviet Union,T-80BV,abandoned,https://i.postimg.cc/mkdGX6cb/447.png
NA,Russia,T-80U,abandoned,https://i.postimg.cc/xd84RZV8/Screenshot-9035.png
NA,Russia,T-80UK,captured,https://i.postimg.cc/tCP3NpHR/c1.png
NA,Russia,T-80BVM,captured,https://i.postimg.cc/htB9C6SL/c2.png
NA,Russia,T-90A,captured,https://i.postimg.cc/wBxnxNsW/5g.png
NA,Russia,Unknown tank,captured,https://i.postimg.cc/hvD5vnK7/c2.png
NA,Soviet Union,BRM-1K,captured,https://i.postimg.cc/QCfnWzMY/c3.png
NA,Soviet Union,BMP-1Khs,captured,https://i.postimg.cc/Nf0nwQN3/c4.png
NA,Soviet Union,MT-LB,captured,https://i.postimg.cc/tCmMq8wY/c5.png
NA,Soviet Union,MT-LB with ZU-23 AA gun,captured,https://i.postimg.cc/XJv4gt66/Screenshot-8643.png
NA,Soviet Union,MT-LBM 6MB,captured,https://i.postimg.cc/DzFNDmJb/j1.png
NA,Soviet Union,MT-LB Ambulance,captured,https://i.postimg.cc/8zL3tL5S/j2.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/Cx33pLj5/4482.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/wv6zrZdn/Screenshot-8248.png 
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/m2kRmDDP/g789.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/wv5Mw3LL/Screenshot-8388.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/brZyFMTj/f4d.png
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/mgns2vNk/a1.png
NA,Soviet Union,T-72B,captured,https://i.postimg.cc/X7fQsQrh/4438.png
NA,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/RCWcTD3F/579.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/9FS2wLRZ/Screenshot-8016.png
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/hvpjqwCG/Screenshot-8389.png
NA,Soviet Union,T-72B,captured,https://i.postimg.cc/TYrB0g16/435.png
NA,Russia,T-72B Obr. 1989,captured,https://i.postimg.cc/QC4rShLH/ca2.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/Sj0VZnW6/446i.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/1X15nzYz/670.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/vBMkTPJC/j8.jpg
NA,Soviet Union,T-72B,captured,https://i.postimg.cc/k4Pf76VB/v1.png
NA,Russia,T-72B Obr. 1989,captured,https://i.postimg.cc/NM8bFsTb/v2.png
NA,Russia,T-72B3,captured,https://i.postimg.cc/m2wPCdGj/f5.png
NA,Russia,T-72B3 Obr. 2016,captured,https://i.postimg.cc/vmfmGWrJ/f433.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/Y98MS8hs/344.png
NA,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/524HCBT8/b1.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/bY3x4Pp9/4478.png
NA,Soviet Union,T-64BV,damaged,https://i.postimg.cc/MKMkcgwH/776.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/9XsNHnMW/ad4.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/brz8CXX7/4319.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/rmJCSVgp/g1.png
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/MpqsfLzt/66590.png
NA,Soviet Union,T-72B,captured,https://i.postimg.cc/442p3Kn8/443.png
NA,Russia,T-72B Obr. 1989,captured,https://i.postimg.cc/wj9GFM8d/66579.png
NA,Russia,T-72B3,captured,https://i.postimg.cc/c4jKpNP5/7u.png
NA,Russia,T-72B3 Obr. 2016,captured,https://i.postimg.cc/VvgqDJDh/7644.png
NA,Soviet Union,T-80BV,captured,https://i.postimg.cc/1tG278jF/130.png
NA,Russia,T-80U,captured,https://i.postimg.cc/28s1cv5k/f244.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/L6pqJk7y/58.png
NA,Soviet Union,T-72A,abandoned,https://postimg.cc/JD2WNfPx
NA,Soviet Union,T-72AV,damaged,https://i.postimg.cc/1XzJ7nhW/d2g.png
NA,Soviet Union,T-72B,captured,https://i.postimg.cc/kMcBVF09/f4.png
NA,Russia,T-72B Obr. 1989,captured,https://i.postimg.cc/SK6qfZwB/42g.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/2yj5tTbn/bl.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/SKTK2DpT/164.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/HWbWMccm/36.png
NA,Soviet Union,T-64BV,captured,https://postimg.cc/xqXcSYBj 
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/QCLh1zYb/457.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/h4sVF71y/c56.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/Y9CBgSvz/1g.png
NA,Soviet Union,T-64BV,captured,https://twitter.com/Caucasuswar/status/1497165090835083293
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/RCdVxFvX/772.png
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/4xhpF2Yg/5549.png
NA,Soviet Union,T-72B,captured,https://i.postimg.cc/MKdRbP30/f24.png
NA,Russia,T-72B Obr. 1989,captured,https://i.postimg.cc/pVq0Pj4t/31.png
NA,Soviet Union,T-64BV,captured,https://twitter.com/UAWeapons/status/1499793578591236260
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/s2gp1G7k/3d35.png
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/hjCGVymS/21d.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/4xhpF2Yg/5549.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/DZQBPj2h/fs.png
NA,Soviet Union,T-64BV,captured,https://postlmg.cc/PNLkmdpw
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/4xhpF2Yg/5549.png
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/WbYS8JPd/2gh.png
NA,Soviet Union,T-72B,captured,https://i.postimg.cc/MKdRbP30/f24.png
NA,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/MGrVpjLq/n2.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/rwkdKVj0/g5d.png
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/kX1Fgtzm/542f.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/8cPPbrHy/3dg.jpg
NA,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/65WyTWGL/g43g.png
NA,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/zfBM7CWN/Screenshot-8227.png
NA,Soviet Union,T-72A,abandoned,https://i.postimg.cc/gj9TG17c/Screenshot-8228.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/GhrFyfCw/4fhj.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/43cbmftq/4466.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/R0r6NcvQ/5577.png
NA,Soviet Union,T-72B,destroyed,https://i.postimg.cc/kG6swKK7/760.png
NA,Russia,T-72B Obr. 1989,abandoned,https://i.postimg.cc/MKTfGGmK/334.png
NA,Russia,T-72B3,captured,https://i.postimg.cc/x1nDQ4cP/Screenshot-8055.png
NA,Russia,T-72B3 Obr. 2016,captured,https://postimg.cc/dh3pzgQm
NA,Soviet Union,T-80BV,captured,https://i.postimg.cc/v80csqYp/f67.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/MpZxknr7/437.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/0yh6X2cL/346.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/2SDv44Hd/nm8.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/50rg9crH/4488.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/5NDD40Fy/39.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/wM1d9gZR/b8.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/ncjkcdJN/589.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/9F6xPsMT/5547.png
NA,Soviet Union,T-72B,destroyed,https://i.postimg.cc/bNHKQS1X/d12.png
NA,Russia,T-72B Obr. 1989,destroyed,https://i.postimg.cc/d1Xpqq9t/6899.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/XqQbB43w/4436.png 
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/65Hjk0rQ/5542.png
NA,Soviet Union,T-64BV,damaged,https://i.postimg.cc/rpWmrPLb/57.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/WpShQwBk/5547.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/pXwx79Lj/557.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/SRjk0C96/6659.png
NA,Soviet Union,T-72A,damaged,https://postimg.cc/9Dcvz02c
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/XYtgd1XH/g68.png 
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/XYtMphyC/5h.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/bN1TbkjC/46.png
NA,Soviet Union,T-72AV,destroyed,https://twitter.com/mil_in_ua/status/1499342154078072832?s=20&t=bcSrtaBM5RESkHmxbxd-lQ
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/YC63jp5h/p1.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/zfqkgsNp/p2.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/C5fYn87Q/542f.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/rmdB2PLQ/489.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/T31FmtcF/d60.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/tgvmF1fh/4f7.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/50F89BLn/f36.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/Nj2txW1y/d4.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/J7NmcVwY/6653.jpg
NA,Soviet Union,T-64BV,destroyed,https://twitter.com/ArmedForcesUkr/status/1502323427847376901
NA,Soviet Union,T-64BV,NA,https://i.postimg.cc/yxy8CH6r/469.png
NA,Soviet Union,T-64BV,NA,https://twitter.com/Militarylandnet/status/1500536901974986752 
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/0QMkBhwk/Screenshot-8021.png
NA,Soviet Union,T-72A,captured,https://postimg.cc/0zzW9YYS
NA,Soviet Union,T-72AV,captured,https://postimg.cc/G9jSKh34
NA,Soviet Union,T-72B,captured,https://postimg.cc/v4CPT4hN
NA,Russia,T-72B Obr. 1989,captured,https://postimg.cc/dLpRmzC7
NA,Russia,T-72B3,captured,https://postimg.cc/jC9nGySm
NA,Russia,T-72B3 Obr. 2016,captured,https://i.postimg.cc/m2sVjnKd/44311.png
NA,Soviet Union,T-80BV,captured,https://i.postimg.cc/QMb9yCQx/447.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/fR5HJv28/dd11.png
NA,Soviet Union,T-64BV,destroyed,https://postimg.cc/PP20VdH5
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/hjdXLc6L/4f.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/8PzD9FYh/f23.png
NA,Soviet Union,T-72B,destroyed,https://i.postimg.cc/4xrgYWx5/f235.png
NA,Russia,T-72B Obr. 1989,damaged,https://i.postimg.cc/gjhmvGsF/g3.png
NA,Russia,T-72B3,damaged,https://i.postimg.cc/YC0mqTkH/58.png
NA,Russia,T-72B3 Obr. 2016,damaged,https://i.postimg.cc/gj9TG17c/Screenshot-8228.png
NA,Soviet Union,T-80BV,abandoned,https://i.postimg.cc/qvyKsBvd/Screenshot-8260.png
NA,Russia,T-80U,captured,https://i.postimg.cc/9MGPZgQM/Screenshot-8017.png
NA,Russia,T-80UK,captured,https://i.postimg.cc/1RVZrFkD/Screenshot-8053.png
NA,Russia,T-80BVM,captured,https://i.postimg.cc/jdz0Gbd5/Screenshot-8054.png
NA,Russia,T-90A,captured,https://i.postimg.cc/R0vMzqRd/g544.png
NA,Russia,Unknown tank,captured,https://i.postimg.cc/qR4Nyztq/113.png
NA,Soviet Union,BRM-1K,captured,https://i.postimg.cc/JnVmfxgG/bl.png
NA,Soviet Union,BMP-1Khs,captured,https://i.postimg.cc/VLr5Xr51/542f.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/t4mkVgHr/36.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/kgPHnGM8/j8.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/yxvN7tc3/69.png
NA,Soviet Union,T-72B,destroyed,https://i.postimg.cc/TPjprZk7/g7889.png
NA,Russia,T-72B Obr. 1989,destroyed,https://i.postimg.cc/3wXqjPj0/Screenshot-8077.png
NA,Russia,T-72B3,abandoned,https://i.postimg.cc/0j3LGCqH/Screenshot-8103.png
NA,Russia,T-72B3 Obr. 2016,abandoned,https://i.postimg.cc/bvh79gN2/d240.png
NA,Soviet Union,T-80BV,captured,https://i.postimg.cc/P5Y9S2VJ/d23.png
NA,Russia,T-80U,captured,https://i.postimg.cc/vBpfYjxd/g8.png
NA,Russia,T-80UK,captured,https://i.postimg.cc/7LSW8dKp/35.png
NA,Russia,T-80BVM,captured,https://i.postimg.cc/fL9yXJ40/bf.png
NA,Russia,T-90A,captured,https://i.postimg.cc/Bb3Fnx8v/bl.png
NA,Russia,Unknown tank,captured,https://postimg.cc/87Yh4HSS
NA,Soviet Union,BRM-1K,captured,https://i.postimg.cc/fLFKfwz9/s4.png
NA,Soviet Union,BMP-1Khs,captured,https://i.postimg.cc/YSjX5Wrj/dd11.png
NA,Soviet Union,MT-LB,captured,https://i.postimg.cc/Znf3n1fc/542f.png
NA,Soviet Union,MT-LB with ZU-23 AA gun,captured,https://i.postimg.cc/0jN22LVY/d1h.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/FKC8wRyc/Screenshot-8025.png
NA,Soviet Union,T-64BV,destroyed,https://postimg.cc/yJNnspb7
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/vmqnP67C/223.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/rshQS3MH/f4.png
NA,Soviet Union,T-72B,destroyed,https://i.postimg.cc/8cPPbrHy/3dg.jpg
NA,Russia,T-72B Obr. 1989,destroyed,https://i.postimg.cc/cHcLYcQg/2dg.jpg
NA,Russia,T-72B3,destroyed,https://i.postimg.cc/GmRQzM1X/g8k.png
NA,Russia,T-72B3 Obr. 2016,captured,https://i.postimg.cc/2SHMm16F/456.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/6pr9sdqZ/Screenshot-8019.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/25RJZzWf/Screenshot-8076.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/7LSW8dKp/35.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/nL8S357x/6h.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/26dvvmgq/t12.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/g25vbgv0/t11.png
NA,Soviet Union,T-72B,destroyed,https://i.postimg.cc/52g8DrqH/n1.png
NA,Russia,T-72B Obr. 1989,destroyed,https://i.postimg.cc/5NBFhrqB/223.png
NA,Russia,T-72B3,destroyed,https://i.postimg.cc/DfttyLxg/4r.png
NA,Russia,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/L6dvbgC5/v48.png
NA,Soviet Union,T-80BV,damaged,https://i.postimg.cc/9fRbHBdp/f3.png
NA,Russia,T-80U,abandoned,https://i.postimg.cc/ZRVpWfKB/Screenshot-8260.png
NA,Russia,T-80UK,abandoned,https://i.postimg.cc/hP4hp8v6/d46.png
NA,Russia,T-80BVM,captured,https://i.postimg.cc/7LSW8dKp/35.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/tgpMs65F/Screenshot-8026.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/NFjnSrgK/bl.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/vBdfY7td/Screenshot-8019.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/gj9TG17c/Screenshot-8228.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/jScSwHTb/Screenshot-8020.png
NA,Soviet Union,T-72B,destroyed,https://i.postimg.cc/QdnM0gx9/4fh.png
NA,Russia,T-72B Obr. 1989,damaged,https://i.postimg.cc/3Jzj3bLL/bnm.png
NA,Russia,T-72B3,abandoned,https://i.postimg.cc/28tzT4wY/54.png
NA,Russia,T-72B3 Obr. 2016,captured,https://i.postimg.cc/JnP8Cxr0/Screenshot-8249.png
